Temperature,Humidity,Value,Opponent,Country,StatsName,FullName,Temperature_zscore,Humidity_zscore,Average_zscore
29,54,0.0,Belgium,Finland,Attempts off target,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Corners,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Offsides,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Saves,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Tackles won,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,2.0,Belgium,Finland,Clearances,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,8.0,Belgium,Finland,Recovered balls,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Fouls committed,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Yellow cards,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Red cards,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,20.0,Belgium,Finland,Passes completed,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,87.0,Belgium,Finland,Passes accuracy,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,4310.0,Belgium,Finland,Distance covered (m),Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1506.0,Belgium,Finland,Distance covered in possession (m),Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,23.2,Belgium,Finland,Top Speed (Km/h),Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Own-goals,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals conceded,Rasmus Schüller,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Total Attempts,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts on target,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts off target,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Corners,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Offsides,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,6.0,Belgium,Finland,Saves,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Tackles won,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Clearances,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Recovered balls,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Fouls committed,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Yellow cards,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Red cards,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,18.0,Belgium,Finland,Passes completed,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,53.0,Belgium,Finland,Passes accuracy,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,4477.0,Belgium,Finland,Distance covered (m),Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1873.0,Belgium,Finland,Distance covered in possession (m),Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,13.8,Belgium,Finland,Top Speed (Km/h),Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Own-goals,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,2.0,Belgium,Finland,Goals conceded,Lukas Hradecky,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Total Attempts,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts on target,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts off target,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Corners,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Offsides,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Saves,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Tackles won,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,8.0,Belgium,Finland,Clearances,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,8.0,Belgium,Finland,Recovered balls,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Fouls committed,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Yellow cards,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Red cards,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,41.0,Belgium,Finland,Passes completed,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,95.0,Belgium,Finland,Passes accuracy,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,8932.0,Belgium,Finland,Distance covered (m),Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,2827.0,Belgium,Finland,Distance covered in possession (m),Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,27.2,Belgium,Finland,Top Speed (Km/h),Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Own-goals,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals conceded,Paulus Arajuuri,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Total Attempts,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts on target,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts off target,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Corners,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Offsides,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Saves,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Tackles won,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Clearances,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Recovered balls,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Fouls committed,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Yellow cards,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Red cards,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,5.0,Belgium,Finland,Passes completed,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,62.0,Belgium,Finland,Passes accuracy,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,2606.0,Belgium,Finland,Distance covered (m),Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,969.0,Belgium,Finland,Distance covered in possession (m),Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,23.6,Belgium,Finland,Top Speed (Km/h),Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Own-goals,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals conceded,Nikolai Alho,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Total Attempts,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts on target,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts off target,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Corners,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Offsides,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Saves,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Tackles won,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,3.0,Belgium,Finland,Clearances,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Recovered balls,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Fouls committed,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Yellow cards,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Red cards,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,31.0,Belgium,Finland,Passes completed,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,94.0,Belgium,Finland,Passes accuracy,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,7504.0,Belgium,Finland,Distance covered (m),Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,2566.0,Belgium,Finland,Distance covered in possession (m),Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,28.4,Belgium,Finland,Top Speed (Km/h),Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Own-goals,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals conceded,Jere Uronen,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Total Attempts,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts on target,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts off target,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Corners,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Offsides,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Saves,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Tackles won,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,5.0,Belgium,Finland,Clearances,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,4.0,Belgium,Finland,Recovered balls,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Fouls committed,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Yellow cards,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Red cards,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,50.0,Belgium,Finland,Passes completed,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,88.0,Belgium,Finland,Passes accuracy,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,9646.0,Belgium,Finland,Distance covered (m),Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,3284.0,Belgium,Finland,Distance covered in possession (m),Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,24.8,Belgium,Finland,Top Speed (Km/h),Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Own-goals,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals conceded,Daniel O'Shaughnessy,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,2.0,Belgium,Finland,Total Attempts,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts on target,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts off target,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Corners,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Offsides,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Saves,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Tackles won,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Clearances,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Recovered balls,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Fouls committed,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Yellow cards,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Red cards,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,9.0,Belgium,Finland,Passes completed,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,75.0,Belgium,Finland,Passes accuracy,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,7752.0,Belgium,Finland,Distance covered (m),Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,2876.0,Belgium,Finland,Distance covered in possession (m),Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,28.8,Belgium,Finland,Top Speed (Km/h),Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Own-goals,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals conceded,Joel Pohjanpalo,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Total Attempts,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts on target,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Attempts off target,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Corners,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Offsides,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Saves,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Tackles won,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,2.0,Belgium,Finland,Clearances,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,5.0,Belgium,Finland,Recovered balls,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Fouls committed,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Yellow cards,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Red cards,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,27.0,Belgium,Finland,Passes completed,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,77.0,Belgium,Finland,Passes accuracy,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,10616.0,Belgium,Finland,Distance covered (m),Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,3775.0,Belgium,Finland,Distance covered in possession (m),Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,27.7,Belgium,Finland,Top Speed (Km/h),Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Own-goals,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals conceded,Robin Lod,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Goals,Glen Kamara,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Total Attempts,Glen Kamara,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,1.0,Belgium,Finland,Attempts on target,Glen Kamara,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Attempts off target,Glen Kamara,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Corners,Glen Kamara,1.3121764190939156,1.0480047772026089,1.1800905981482623
29,54,0.0,Belgium,Finland,Offsides,Glen Kamara,1.3121764190939156,1.0480047772026089,1.1800905981482623
